index,time,size,direction,overhead,status
2205,44.1,1500,-1,1500,dummy
2206,44.12,1500,1,1500,dummy
2207,44.14,1500,1,1500,dummy
2208,44.16,1500,1,1500,dummy
2209,44.18,1500,1,1500,dummy
2210,44.2,1500,-1,1500,dummy
2211,44.22,1500,1,1500,dummy
2212,44.24,1500,1,1500,dummy
2213,44.26,1500,1,1500,dummy
2214,44.28,1500,1,1500,dummy
2215,44.3,1500,1,1500,dummy
2216,44.32,1500,-1,1500,dummy
2217,44.34,1500,1,1500,dummy
2218,44.36,1500,1,1500,dummy
2219,44.38,1500,1,1500,dummy
2220,44.4,1500,1,1500,dummy
2221,44.42,1500,1,1500,dummy
2222,44.44,1500,1,1500,dummy
2223,44.46,1500,-1,1500,dummy
2224,44.48,1500,-1,1500,dummy
2225,44.5,1500,1,1500,dummy
2226,44.52,1500,-1,1500,dummy
2227,44.54,1500,1,1500,dummy
2228,44.56,1500,-1,1500,dummy
2229,44.58,1500,-1,1500,dummy
2230,44.6,1500,-1,1500,dummy
2231,44.62,1500,-1,1500,dummy
2232,44.64,1500,1,1500,dummy
2233,44.66,1500,-1,1500,dummy
2234,44.68,1500,-1,1500,dummy
2235,44.7,1500,1,1500,dummy
2236,44.72,1500,-1,1500,dummy
2237,44.74,1500,1,1500,dummy
2238,44.76,1500,1,1500,dummy
2239,44.78,1500,1,1500,dummy
2240,44.8,1500,1,1500,dummy
2241,44.82,1500,-1,1500,dummy
2242,44.84,1500,-1,1500,dummy
2243,44.86,1500,-1,1500,dummy
2244,44.88,1500,-1,1500,dummy
2245,44.9,1500,-1,1500,dummy
2246,44.92,1500,-1,1500,dummy
2247,44.94,1500,-1,1500,dummy
2248,44.96,1500,1,1500,dummy
2249,44.98,1500,1,1500,dummy
2250,45.0,1500,1,1500,dummy
2251,45.02,1500,-1,1500,dummy
2252,45.04,1500,1,1500,dummy
2253,45.06,1500,1,1500,dummy
2254,45.08,1500,1,1500,dummy
2255,45.1,1500,-1,1500,dummy
2256,45.12,1500,-1,1500,dummy
2257,45.14,1500,1,1500,dummy
2258,45.16,1500,-1,1500,dummy
2259,45.18,1500,1,1500,dummy
2260,45.2,1500,-1,1500,dummy
2261,45.22,1500,-1,1500,dummy
2262,45.24,1500,1,1500,dummy
2263,45.26,1500,-1,1500,dummy
2264,45.28,1500,1,1500,dummy
2265,45.3,1500,1,1500,dummy
2266,45.32,1500,-1,1500,dummy
2267,45.34,1500,1,1500,dummy
2268,45.36,1500,-1,1500,dummy
2269,45.38,1500,-1,1500,dummy
2270,45.4,1500,1,1500,dummy
2271,45.42,1500,1,1500,dummy
2272,45.44,1500,1,1500,dummy
2273,45.46,1500,1,1500,dummy
2274,45.48,1500,-1,1500,dummy
2275,45.5,1500,1,1500,dummy
2276,45.52,1500,1,1500,dummy
2277,45.54,1500,-1,1500,dummy
2278,45.56,1500,1,1500,dummy
2279,45.58,1500,1,1500,dummy
2280,45.6,1500,-1,1500,dummy
2281,45.62,1500,1,1500,dummy
2282,45.64,1500,-1,1500,dummy
2283,45.66,1500,1,1500,dummy
2284,45.68,1500,1,1500,dummy
2285,45.7,1500,-1,1500,dummy
2286,45.72,1500,-1,1500,dummy
2287,45.74,1500,-1,1500,dummy
2288,45.76,1500,-1,1500,dummy
2289,45.78,1500,-1,1500,dummy
2290,45.8,1500,-1,1500,dummy
2291,45.82,1500,1,1500,dummy
2292,45.84,1500,-1,1500,dummy
2293,45.86,1500,-1,1500,dummy
2294,45.88,1500,-1,1500,dummy
2295,45.9,1500,-1,1500,dummy
2296,45.92,1500,1,1500,dummy
2297,45.94,1500,-1,1500,dummy
2298,45.96,1500,-1,1500,dummy
2299,45.98,1500,-1,1500,dummy
2300,46.0,1500,1,1500,dummy
2301,46.02,1500,1,1500,dummy
2302,46.04,1500,1,1500,dummy
2303,46.06,1500,-1,1500,dummy
2304,46.08,1500,-1,1500,dummy
2305,46.1,1500,1,1500,dummy
2306,46.12,1500,-1,1500,dummy
2307,46.14,1500,-1,1500,dummy
2308,46.16,1500,-1,1500,dummy
2309,46.18,1500,-1,1500,dummy
2310,46.2,1500,1,1500,dummy
2311,46.22,1500,-1,1500,dummy
2312,46.24,1500,1,1500,dummy
2313,46.26,1500,-1,1500,dummy
2314,46.28,1500,-1,1500,dummy
2315,46.3,1500,1,1500,dummy
2316,46.32,1500,1,1500,dummy
2317,46.34,1500,-1,1500,dummy
2318,46.36,1500,-1,1500,dummy
2319,46.38,1500,1,1500,dummy
2320,46.4,1500,1,1500,dummy
2321,46.42,1500,1,1500,dummy
2322,46.44,1500,1,1500,dummy
2323,46.46,1500,1,1500,dummy
2324,46.48,1500,-1,1500,dummy
2325,46.5,1500,-1,1500,dummy
2326,46.52,1500,1,1500,dummy
2327,46.54,1500,-1,1500,dummy
2328,46.56,1500,1,1500,dummy
2329,46.58,1500,-1,1500,dummy
2330,46.6,1500,1,1500,dummy
2331,46.62,1500,1,1500,dummy
2332,46.64,1500,1,1500,dummy
2333,46.66,1500,-1,1500,dummy
2334,46.68,1500,-1,1500,dummy
2335,46.7,1500,-1,1500,dummy
2336,46.72,1500,1,1500,dummy
2337,46.74,1500,1,1500,dummy
2338,46.76,1500,1,1500,dummy
2339,46.78,1500,1,1500,dummy
2340,46.8,1500,1,1500,dummy
2341,46.82,1500,1,1500,dummy
2342,46.84,1500,-1,1500,dummy
2343,46.86,1500,1,1500,dummy
2344,46.88,1500,-1,1500,dummy
2345,46.9,1500,-1,1500,dummy
2346,46.92,1500,1,1500,dummy
2347,46.94,1500,1,1500,dummy
2348,46.96,1500,-1,1500,dummy
2349,46.98,1500,-1,1500,dummy
2350,47.0,1500,-1,1500,dummy
2351,47.02,1500,1,1500,dummy
2352,47.04,1500,1,1500,dummy
2353,47.06,1500,1,1500,dummy
2354,47.08,1500,1,1500,dummy
2355,47.1,1500,-1,1500,dummy
2356,47.12,1500,-1,1500,dummy
2357,47.14,1500,-1,1500,dummy
2358,47.16,1500,1,1500,dummy
2359,47.18,1500,-1,1500,dummy
2360,47.2,1500,1,1500,dummy
2361,47.22,1500,1,1500,dummy
2362,47.24,1500,1,1500,dummy
2363,47.26,1500,-1,1500,dummy
2364,47.28,1500,-1,1500,dummy
2365,47.3,1500,-1,1500,dummy
2366,47.32,1500,-1,1500,dummy
2367,47.34,1500,1,1500,dummy
2368,47.36,1500,-1,1500,dummy
2369,47.38,1500,1,1500,dummy
2370,47.4,1500,-1,1500,dummy
2371,47.42,1500,-1,1500,dummy
2372,47.44,1500,-1,1500,dummy
2373,47.46,1500,-1,1500,dummy
2374,47.48,1500,-1,1500,dummy
2375,47.5,1500,-1,1500,dummy
2376,47.52,1500,-1,1500,dummy
2377,47.54,1500,1,1500,dummy
2378,47.56,1500,1,1500,dummy
2379,47.58,1500,1,1500,dummy
2380,47.6,1500,-1,1500,dummy
2381,47.62,1500,-1,1500,dummy
2382,47.64,1500,-1,1500,dummy
2383,47.66,1500,1,1500,dummy
2384,47.68,1500,1,1500,dummy
2385,47.7,1500,1,1500,dummy
2386,47.72,1500,1,1500,dummy
2387,47.74,1500,1,1500,dummy
2388,47.76,1500,-1,1500,dummy
2389,47.78,1500,-1,1500,dummy
2390,47.8,1500,1,1500,dummy
2391,47.82,1500,-1,1500,dummy
2392,47.84,1500,-1,1500,dummy
2393,47.86,1500,-1,1500,dummy
2394,47.88,1500,1,1500,dummy
2395,47.9,1500,1,1500,dummy
2396,47.92,1500,1,1500,dummy
2397,47.94,1500,-1,1500,dummy
2398,47.96,1500,1,1500,dummy
2399,47.98,1500,-1,1500,dummy
2400,48.0,1500,-1,1500,dummy
2401,48.02,1500,-1,1500,dummy
2402,48.04,1500,-1,1500,dummy
2403,48.06,1500,-1,1500,dummy
2404,48.08,1500,-1,1500,dummy
2405,48.1,1500,1,1500,dummy
2406,48.12,1500,1,1500,dummy
2407,48.14,1500,-1,1500,dummy
2408,48.16,1500,-1,1500,dummy
2409,48.18,1500,-1,1500,dummy
2410,48.2,1500,-1,1500,dummy
2411,48.22,1500,-1,1500,dummy
2412,48.24,1500,1,1500,dummy
2413,48.26,1500,-1,1500,dummy
2414,48.28,1500,1,1500,dummy
2415,48.3,1500,1,1500,dummy
2416,48.32,1500,1,1500,dummy
2417,48.34,1500,-1,1500,dummy
2418,48.36,1500,-1,1500,dummy
2419,48.38,1500,1,1500,dummy
2420,48.4,1500,1,1500,dummy
2421,48.42,1500,1,1500,dummy
2422,48.44,1500,1,1500,dummy
2423,48.46,1500,-1,1500,dummy
2424,48.48,1500,-1,1500,dummy
2425,48.5,1500,-1,1500,dummy
2426,48.52,1500,1,1500,dummy
2427,48.54,1500,1,1500,dummy
2428,48.56,1500,-1,1500,dummy
2429,48.58,1500,1,1500,dummy
2430,48.6,1500,1,1500,dummy
2431,48.62,1500,1,1500,dummy
2432,48.64,1500,-1,1500,dummy
2433,48.66,1500,1,1500,dummy
2434,48.68,1500,1,1500,dummy
2435,48.7,1500,-1,1500,dummy
2436,48.72,1500,1,1500,dummy
2437,48.74,1500,-1,1500,dummy
2438,48.76,1500,-1,1500,dummy
2439,48.78,1500,-1,1500,dummy
2440,48.8,1500,1,1500,dummy
2441,48.82,1500,-1,1500,dummy
2442,48.84,1500,-1,1500,dummy
2443,48.86,1500,1,1500,dummy
2444,48.88,1500,1,1500,dummy
2445,48.9,1500,1,1500,dummy
2446,48.92,1500,1,1500,dummy
2447,48.94,1500,1,1500,dummy
2448,48.96,1500,-1,1500,dummy
2449,48.98,1500,1,1500,dummy
2450,49.0,1500,-1,1500,dummy
2451,49.02,1500,1,1500,dummy
2452,49.04,1500,1,1500,dummy
2453,49.06,1500,-1,1500,dummy
2454,49.08,1500,1,1500,dummy
2455,49.1,1500,-1,1500,dummy
2456,49.12,1500,-1,1500,dummy
2457,49.14,1500,1,1500,dummy
2458,49.16,1500,-1,1500,dummy
2459,49.18,1500,-1,1500,dummy
2460,49.2,1500,1,1500,dummy
2461,49.22,1500,1,1500,dummy
2462,49.24,1500,1,1500,dummy
2463,49.26,1500,1,1500,dummy
2464,49.28,1500,1,1500,dummy
2465,49.3,1500,1,1500,dummy
2466,49.32,1500,1,1500,dummy
2467,49.34,1500,-1,1500,dummy
2468,49.36,1500,1,1500,dummy
2469,49.38,1500,-1,1500,dummy
2470,49.4,1500,-1,1500,dummy
2471,49.42,1500,-1,1500,dummy
2472,49.44,1500,1,1500,dummy
2473,49.46,1500,1,1500,dummy
2474,49.48,1500,-1,1500,dummy
2475,49.5,1500,1,1500,dummy
2476,49.52,1500,1,1500,dummy
2477,49.54,1500,1,1500,dummy
2478,49.56,1500,1,1500,dummy
2479,49.58,1500,1,1500,dummy
2480,49.6,1500,-1,1500,dummy
2481,49.62,1500,1,1500,dummy
2482,49.64,1500,-1,1500,dummy
2483,49.66,1500,1,1500,dummy
2484,49.68,1500,1,1500,dummy
2485,49.7,1500,-1,1500,dummy
2486,49.72,1500,1,1500,dummy
2487,49.74,1500,1,1500,dummy
2488,49.76,1500,1,1500,dummy
2489,49.78,1500,-1,1500,dummy
2490,49.8,1500,1,1500,dummy
2491,49.82,1500,-1,1500,dummy
2492,49.84,1500,1,1500,dummy
2493,49.86,1500,1,1500,dummy
2494,49.88,1500,-1,1500,dummy
2495,49.9,1500,1,1500,dummy
2496,49.92,1500,1,1500,dummy
2497,49.94,1500,1,1500,dummy
2498,49.96,1500,1,1500,dummy
2499,49.98,1500,-1,1500,dummy
2500,50.0,1500,-1,1500,dummy
2501,50.02,1500,-1,1500,dummy
2502,50.04,1500,-1,1500,dummy
2503,50.06,1500,1,1500,dummy
2504,50.08,1500,-1,1500,dummy
2505,50.1,1500,-1,1500,dummy
2506,50.12,1500,-1,1500,dummy
2507,50.14,1500,-1,1500,dummy
2508,50.16,1500,1,1500,dummy
2509,50.18,1500,1,1500,dummy
2510,50.2,1500,1,1500,dummy
2511,50.22,1500,-1,1500,dummy
2512,50.24,1500,1,1500,dummy
2513,50.26,1500,1,1500,dummy
2514,50.28,1500,-1,1500,dummy
2515,50.3,1500,1,1500,dummy
2516,50.32,1500,1,1500,dummy
2517,50.34,1500,1,1500,dummy
2518,50.36,1500,1,1500,dummy
2519,50.38,1500,1,1500,dummy
2520,50.4,1500,1,1500,dummy
2521,50.42,1500,-1,1500,dummy
2522,50.44,1500,-1,1500,dummy
2523,50.46,1500,1,1500,dummy
2524,50.48,1500,-1,1500,dummy
2525,50.5,1500,-1,1500,dummy
2526,50.52,1500,-1,1500,dummy
2527,50.54,1500,1,1500,dummy
2528,50.56,1500,1,1500,dummy
2529,50.58,1500,1,1500,dummy
2530,50.6,1500,-1,1500,dummy
2531,50.62,1500,1,1500,dummy
2532,50.64,1500,1,1500,dummy
2533,50.66,1500,-1,1500,dummy
2534,50.68,1500,-1,1500,dummy
2535,50.7,1500,1,1500,dummy
2536,50.72,1500,1,1500,dummy
2537,50.74,1500,1,1500,dummy
2538,50.76,1500,-1,1500,dummy
2539,50.78,1500,1,1500,dummy
2540,50.8,1500,-1,1500,dummy
2541,50.82,1500,-1,1500,dummy
2542,50.84,1500,-1,1500,dummy
2543,50.86,1500,-1,1500,dummy
2544,50.88,1500,-1,1500,dummy
2545,50.9,1500,1,1500,dummy
2546,50.92,1500,1,1500,dummy
2547,50.94,1500,-1,1500,dummy
2548,50.96,1500,1,1500,dummy
2549,50.98,1500,-1,1500,dummy
2550,51.0,1500,-1,1500,dummy
2551,51.02,1500,1,1500,dummy
2552,51.04,1500,1,1500,dummy
2553,51.06,1500,-1,1500,dummy
2554,51.08,1500,-1,1500,dummy
2555,51.1,1500,1,1500,dummy
2556,51.12,1500,-1,1500,dummy
2557,51.14,1500,-1,1500,dummy
2558,51.16,1500,-1,1500,dummy
2559,51.18,1500,-1,1500,dummy
2560,51.2,1500,1,1500,dummy
2561,51.22,1500,-1,1500,dummy
2562,51.24,1500,1,1500,dummy
2563,51.26,1500,-1,1500,dummy
2564,51.28,1500,1,1500,dummy
2565,51.3,1500,1,1500,dummy
2566,51.32,1500,1,1500,dummy
2567,51.34,1500,1,1500,dummy
2568,51.36,1500,-1,1500,dummy
2569,51.38,1500,-1,1500,dummy
2570,51.4,1500,1,1500,dummy
2571,51.42,1500,-1,1500,dummy
2572,51.44,1500,1,1500,dummy
2573,51.46,1500,-1,1500,dummy
2574,51.48,1500,1,1500,dummy
2575,51.5,1500,-1,1500,dummy
2576,51.52,1500,1,1500,dummy
2577,51.54,1500,1,1500,dummy
2578,51.56,1500,-1,1500,dummy
2579,51.58,1500,-1,1500,dummy
2580,51.6,1500,1,1500,dummy
2581,51.62,1500,1,1500,dummy
2582,51.64,1500,-1,1500,dummy
2583,51.66,1500,-1,1500,dummy
2584,51.68,1500,1,1500,dummy
2585,51.7,1500,-1,1500,dummy
2586,51.72,1500,1,1500,dummy
2587,51.74,1500,1,1500,dummy
2588,51.76,1500,1,1500,dummy
2589,51.78,1500,1,1500,dummy
2590,51.8,1500,1,1500,dummy
2591,51.82,1500,-1,1500,dummy
2592,51.84,1500,-1,1500,dummy
2593,51.86,1500,1,1500,dummy
2594,51.88,1500,1,1500,dummy
2595,51.9,1500,-1,1500,dummy
2596,51.92,1500,-1,1500,dummy
2597,51.94,1500,-1,1500,dummy
2598,51.96,1500,1,1500,dummy
2599,51.98,1500,1,1500,dummy
2600,52.0,1500,1,1500,dummy
2601,52.02,1500,1,1500,dummy
2602,52.04,1500,-1,1500,dummy
2603,52.06,1500,-1,1500,dummy
2604,52.08,1500,-1,1500,dummy
2605,52.1,1500,-1,1500,dummy
2606,52.12,1500,1,1500,dummy
2607,52.14,1500,-1,1500,dummy
2608,52.16,1500,1,1500,dummy
2609,52.18,1500,1,1500,dummy
2610,52.2,1500,-1,1500,dummy
2611,52.22,1500,1,1500,dummy
2612,52.24,1500,1,1500,dummy
2613,52.26,1500,1,1500,dummy
2614,52.28,1500,-1,1500,dummy
2615,52.3,1500,1,1500,dummy
2616,52.32,1500,1,1500,dummy
2617,52.34,1500,1,1500,dummy
2618,52.36,1500,1,1500,dummy
2619,52.38,1500,-1,1500,dummy
2620,52.4,1500,1,1500,dummy
2621,52.42,1500,-1,1500,dummy
2622,52.44,1500,1,1500,dummy
2623,52.46,1500,-1,1500,dummy
2624,52.48,1500,1,1500,dummy
2625,52.5,1500,1,1500,dummy
2626,52.52,1500,-1,1500,dummy
2627,52.54,1500,1,1500,dummy
2628,52.56,1500,1,1500,dummy
2629,52.58,1500,-1,1500,dummy
2630,52.6,1500,-1,1500,dummy
2631,52.62,1500,-1,1500,dummy
2632,52.64,1500,1,1500,dummy
2633,52.66,1500,-1,1500,dummy
2634,52.68,1500,1,1500,dummy
2635,52.7,1500,-1,1500,dummy
2636,52.72,1500,1,1500,dummy
2637,52.74,1500,-1,1500,dummy
2638,52.76,1500,-1,1500,dummy
2639,52.78,1500,-1,1500,dummy
2640,52.8,1500,-1,1500,dummy
2641,52.82,1500,1,1500,dummy
2642,52.84,1500,1,1500,dummy
2643,52.86,1500,-1,1500,dummy
2644,52.88,1500,-1,1500,dummy
2645,52.9,1500,-1,1500,dummy
2646,52.92,1500,-1,1500,dummy
2647,52.94,1500,1,1500,dummy
2648,52.96,1500,-1,1500,dummy
2649,52.98,1500,-1,1500,dummy
2650,53.0,1500,1,1500,dummy
2651,53.02,1500,1,1500,dummy
2652,53.04,1500,1,1500,dummy
2653,53.06,1500,-1,1500,dummy
2654,53.08,1500,1,1500,dummy
2655,53.1,1500,1,1500,dummy
2656,53.12,1500,1,1500,dummy
2657,53.14,1500,-1,1500,dummy
2658,53.16,1500,-1,1500,dummy
2659,53.18,1500,1,1500,dummy
2660,53.2,1500,1,1500,dummy
2661,53.22,1500,1,1500,dummy
2662,53.24,1500,-1,1500,dummy
2663,53.26,1500,1,1500,dummy
2664,53.28,1500,1,1500,dummy
2665,53.3,1500,-1,1500,dummy
2666,53.32,1500,-1,1500,dummy
2667,53.34,1500,1,1500,dummy
2668,53.36,1500,-1,1500,dummy
2669,53.38,1500,-1,1500,dummy
2670,53.4,1500,-1,1500,dummy
2671,53.42,1500,1,1500,dummy
2672,53.44,1500,-1,1500,dummy
2673,53.46,1500,-1,1500,dummy
2674,53.48,1500,-1,1500,dummy
2675,53.5,1500,-1,1500,dummy
2676,53.52,1500,1,1500,dummy
2677,53.54,1500,1,1500,dummy
2678,53.56,1500,1,1500,dummy
2679,53.58,1500,-1,1500,dummy
2680,53.6,1500,-1,1500,dummy
2681,53.62,1500,-1,1500,dummy
2682,53.64,1500,1,1500,dummy
2683,53.66,1500,-1,1500,dummy
2684,53.68,1500,1,1500,dummy
2685,53.7,1500,1,1500,dummy
2686,53.72,1500,-1,1500,dummy
2687,53.74,1500,1,1500,dummy
2688,53.76,1500,-1,1500,dummy
2689,53.78,1500,-1,1500,dummy
2690,53.8,1500,1,1500,dummy
2691,53.82,1500,-1,1500,dummy
2692,53.84,1500,1,1500,dummy
2693,53.86,1500,-1,1500,dummy
2694,53.88,1500,-1,1500,dummy
2695,53.9,1500,1,1500,dummy
2696,53.92,1500,-1,1500,dummy
2697,53.94,1500,-1,1500,dummy
2698,53.96,1500,-1,1500,dummy
2699,53.98,1500,-1,1500,dummy
2700,54.0,1500,-1,1500,dummy
2701,54.02,1500,-1,1500,dummy
2702,54.04,1500,1,1500,dummy
2703,54.06,1500,-1,1500,dummy
2704,54.08,1500,-1,1500,dummy
2705,54.1,1500,-1,1500,dummy
2706,54.12,1500,1,1500,dummy
2707,54.14,1500,-1,1500,dummy
2708,54.16,1500,1,1500,dummy
2709,54.18,1500,-1,1500,dummy
2710,54.2,1500,-1,1500,dummy
2711,54.22,1500,1,1500,dummy
2712,54.24,1500,1,1500,dummy
2713,54.26,1500,1,1500,dummy
2714,54.28,1500,-1,1500,dummy
2715,54.3,1500,1,1500,dummy
2716,54.32,1500,1,1500,dummy
2717,54.34,1500,-1,1500,dummy
2718,54.36,1500,1,1500,dummy
2719,54.38,1500,-1,1500,dummy
2720,54.4,1500,-1,1500,dummy
2721,54.42,1500,1,1500,dummy
2722,54.44,1500,1,1500,dummy
2723,54.46,1500,1,1500,dummy
2724,54.48,1500,-1,1500,dummy
2725,54.5,1500,1,1500,dummy
2726,54.52,1500,-1,1500,dummy
2727,54.54,1500,1,1500,dummy
2728,54.56,1500,-1,1500,dummy
2729,54.58,1500,1,1500,dummy
2730,54.6,1500,1,1500,dummy
2731,54.62,1500,-1,1500,dummy
2732,54.64,1500,1,1500,dummy
2733,54.66,1500,1,1500,dummy
2734,54.68,1500,-1,1500,dummy
2735,54.7,1500,-1,1500,dummy
2736,54.72,1500,-1,1500,dummy
2737,54.74,1500,-1,1500,dummy
2738,54.76,1500,1,1500,dummy
2739,54.78,1500,1,1500,dummy
2740,54.8,1500,-1,1500,dummy
2741,54.82,1500,-1,1500,dummy
2742,54.84,1500,1,1500,dummy
2743,54.86,1500,1,1500,dummy
2744,54.88,1500,1,1500,dummy
2745,54.9,1500,1,1500,dummy
2746,54.92,1500,-1,1500,dummy
2747,54.94,1500,-1,1500,dummy
2748,54.96,1500,-1,1500,dummy
2749,54.98,1500,-1,1500,dummy
2750,55.0,1500,1,1500,dummy
2751,55.02,1500,-1,1500,dummy
2752,55.04,1500,-1,1500,dummy
2753,55.06,1500,-1,1500,dummy
2754,55.08,1500,1,1500,dummy
2755,55.1,1500,1,1500,dummy
2756,55.12,1500,-1,1500,dummy
2757,55.14,1500,1,1500,dummy
2758,55.16,1500,-1,1500,dummy
2759,55.18,1500,1,1500,dummy
2760,55.2,1500,1,1500,dummy
2761,55.22,1500,-1,1500,dummy
2762,55.24,1500,-1,1500,dummy
2763,55.26,1500,-1,1500,dummy
2764,55.28,1500,-1,1500,dummy
2765,55.3,1500,1,1500,dummy
2766,55.32,1500,-1,1500,dummy
2767,55.34,1500,-1,1500,dummy
2768,55.36,1500,1,1500,dummy
2769,55.38,1500,1,1500,dummy
2770,55.4,1500,1,1500,dummy
2771,55.42,1500,-1,1500,dummy
2772,55.44,1500,1,1500,dummy
2773,55.46,1500,1,1500,dummy
2774,55.48,1500,1,1500,dummy
2775,55.5,1500,1,1500,dummy
2776,55.52,1500,1,1500,dummy
2777,55.54,1500,1,1500,dummy
2778,55.56,1500,-1,1500,dummy
2779,55.58,1500,1,1500,dummy
2780,55.6,1500,1,1500,dummy
2781,55.62,1500,-1,1500,dummy
2782,55.64,1500,-1,1500,dummy
2783,55.66,1500,1,1500,dummy
2784,55.68,1500,-1,1500,dummy
2785,55.7,1500,-1,1500,dummy
2786,55.72,1500,-1,1500,dummy
2787,55.74,1500,-1,1500,dummy
2788,55.76,1500,-1,1500,dummy
2789,55.78,1500,-1,1500,dummy
2790,55.8,1500,-1,1500,dummy
2791,55.82,1500,-1,1500,dummy
2792,55.84,1500,-1,1500,dummy
2793,55.86,1500,-1,1500,dummy
2794,55.88,1500,-1,1500,dummy
2795,55.9,1500,-1,1500,dummy
2796,55.92,1500,-1,1500,dummy
2797,55.94,1500,-1,1500,dummy
2798,55.96,1500,-1,1500,dummy
2799,55.98,1500,-1,1500,dummy
2800,56.0,1500,1,1500,dummy
2801,56.02,1500,1,1500,dummy
2802,56.04,1500,-1,1500,dummy
2803,56.06,1500,1,1500,dummy
2804,56.08,1500,-1,1500,dummy
2805,56.1,1500,1,1500,dummy
2806,56.12,1500,-1,1500,dummy
2807,56.14,1500,-1,1500,dummy
2808,56.16,1500,-1,1500,dummy
2809,56.18,1500,1,1500,dummy
2810,56.2,1500,-1,1500,dummy
2811,56.22,1500,1,1500,dummy
2812,56.24,1500,-1,1500,dummy
2813,56.26,1500,-1,1500,dummy
2814,56.28,1500,-1,1500,dummy
2815,56.3,1500,1,1500,dummy
2816,56.32,1500,1,1500,dummy
2817,56.34,1500,-1,1500,dummy
2818,56.36,1500,-1,1500,dummy
2819,56.38,1500,-1,1500,dummy
2820,56.4,1500,-1,1500,dummy
2821,56.42,1500,1,1500,dummy
2822,56.44,1500,1,1500,dummy
2823,56.46,1500,1,1500,dummy
2824,56.48,1500,-1,1500,dummy
2825,56.5,1500,1,1500,dummy
2826,56.52,1500,-1,1500,dummy
2827,56.54,1500,-1,1500,dummy
2828,56.56,1500,1,1500,dummy
2829,56.58,1500,-1,1500,dummy
2830,56.6,1500,1,1500,dummy
2831,56.62,1500,-1,1500,dummy
2832,56.64,1500,1,1500,dummy
2833,56.66,1500,-1,1500,dummy
2834,56.68,1500,-1,1500,dummy
2835,56.7,1500,1,1500,dummy
2836,56.72,1500,-1,1500,dummy
2837,56.74,1500,1,1500,dummy
2838,56.76,1500,1,1500,dummy
2839,56.78,1500,-1,1500,dummy
2840,56.8,1500,-1,1500,dummy
2841,56.82,1500,1,1500,dummy
2842,56.84,1500,-1,1500,dummy
2843,56.86,1500,1,1500,dummy
2844,56.88,1500,-1,1500,dummy
2845,56.9,1500,-1,1500,dummy
2846,56.92,1500,-1,1500,dummy
2847,56.94,1500,-1,1500,dummy
2848,56.96,1500,1,1500,dummy
2849,56.98,1500,-1,1500,dummy
2850,57.0,1500,-1,1500,dummy
2851,57.02,1500,-1,1500,dummy
2852,57.04,1500,1,1500,dummy
2853,57.06,1500,-1,1500,dummy
2854,57.08,1500,-1,1500,dummy
2855,57.1,1500,-1,1500,dummy
2856,57.12,1500,1,1500,dummy
2857,57.14,1500,-1,1500,dummy
2858,57.16,1500,1,1500,dummy
2859,57.18,1500,1,1500,dummy
2860,57.2,1500,1,1500,dummy
2861,57.22,1500,1,1500,dummy
2862,57.24,1500,1,1500,dummy
2863,57.26,1500,-1,1500,dummy
2864,57.28,1500,1,1500,dummy
2865,57.3,1500,1,1500,dummy
2866,57.32,1500,-1,1500,dummy
2867,57.34,1500,1,1500,dummy
2868,57.36,1500,-1,1500,dummy
2869,57.38,1500,1,1500,dummy
2870,57.4,1500,-1,1500,dummy
2871,57.42,1500,1,1500,dummy
2872,57.44,1500,1,1500,dummy
2873,57.46,1500,-1,1500,dummy
2874,57.48,1500,-1,1500,dummy
2875,57.5,1500,1,1500,dummy
2876,57.52,1500,-1,1500,dummy
2877,57.54,1500,-1,1500,dummy
2878,57.56,1500,1,1500,dummy
2879,57.58,1500,-1,1500,dummy
2880,57.6,1500,-1,1500,dummy
2881,57.62,1500,1,1500,dummy
2882,57.64,1500,-1,1500,dummy
2883,57.66,1500,1,1500,dummy
2884,57.68,1500,1,1500,dummy
2885,57.7,1500,1,1500,dummy
2886,57.72,1500,-1,1500,dummy
2887,57.74,1500,-1,1500,dummy
2888,57.76,1500,-1,1500,dummy
2889,57.78,1500,1,1500,dummy
2890,57.8,1500,1,1500,dummy
2891,57.82,1500,1,1500,dummy
2892,57.84,1500,1,1500,dummy
2893,57.86,1500,1,1500,dummy
2894,57.88,1500,1,1500,dummy
2895,57.9,1500,1,1500,dummy
2896,57.92,1500,-1,1500,dummy
2897,57.94,1500,-1,1500,dummy
2898,57.96,1500,-1,1500,dummy
2899,57.98,1500,-1,1500,dummy
2900,58.0,1500,1,1500,dummy
2901,58.02,1500,1,1500,dummy
2902,58.04,1500,-1,1500,dummy
2903,58.06,1500,-1,1500,dummy
2904,58.08,1500,1,1500,dummy
2905,58.1,1500,-1,1500,dummy
2906,58.12,1500,1,1500,dummy
2907,58.14,1500,-1,1500,dummy
2908,58.16,1500,-1,1500,dummy
2909,58.18,1500,-1,1500,dummy
2910,58.2,1500,-1,1500,dummy
2911,58.22,1500,1,1500,dummy
2912,58.24,1500,1,1500,dummy
2913,58.26,1500,-1,1500,dummy
2914,58.28,1500,1,1500,dummy
2915,58.3,1500,1,1500,dummy
2916,58.32,1500,1,1500,dummy
2917,58.34,1500,1,1500,dummy
2918,58.36,1500,1,1500,dummy
2919,58.38,1500,1,1500,dummy
2920,58.4,1500,1,1500,dummy
2921,58.42,1500,-1,1500,dummy
